LAND_YEAR,SPECIES_ITIS,COMMON_NAME,total_live_lbs,total_dollars,n_dealers,is_confidential
2017,173245,"COWFISH, SCRAWLED",751,626.3,6,FALSE
2017,173246,"COWFISH, HONEYCOMBED",525,367.5,4,FALSE
2017,173320,"PUFFER, SHARPNOSE",136,101,6,FALSE
2017,173391,PORCUPINEFISH,162,276,2,TRUE
2017,181220,GRAYSBY,284.37,968.5,8,FALSE
2017,614740,"PARROTFISH, STRIPED",17,58,3,FALSE
2017,615345,BEAUGREGORY,23,53.6,3,FALSE
2017,615421,"DAMSELFISH, DUSKY",3,12,1,TRUE
2017,636786,"GOBY,NEON",541,1578.65,7,FALSE
2017,646513,HIGH-HAT,247,561,11,FALSE
2017,650251,"BARRACUDA, GREAT",14162.58,11033.06,34,FALSE
2018,159924,"SHARK, MAKO, SHORTFIN",1684.67,1497,6,FALSE
2018,159977,"SHARK, NURSE",557.39,0,1,TRUE
2018,160189,"SHARK, TIGER",38008.07,17506.57,6,FALSE
2018,160200,"SHARK, ATLANTIC SHARPNOSE",128602,72155.29000000001,4,FALSE
2018,160230,"DOGFISH, SMOOTH",379,341.1,1,TRUE
2018,160275,"SHARK, BULL",212867.65,78999.2,7,FALSE
2018,160289,"SHARK, SANDBAR",61472.75,28351.600000000002,2,TRUE
2018,160304,"SHARK, BLACKNOSE",1108,728.4,1,TRUE
2018,160310,"SHARK, SILKY",17,12,1,TRUE
2018,160318,"SHARK, BLACKTIP",1135513.3,444907.69,9,FALSE
2018,160401,"SHARK, SPINNER",176543.61000000002,79936,5,FALSE
2018,160409,"SHARK, FINETOOTH",77241.4,60488.75,4,FALSE
2018,160424,"SHARK, BLUE",11289.58,3654.9,2,TRUE
2018,160433,"SHARK, LEMON",32245.65,14470.25,5,FALSE
2018,160502,"SHARK, BONNETHEAD",920.65,10211,4,FALSE
2018,160515,"SHARK, HAMMERHEAD, GREAT",22749.99,5872.71,3,FALSE
2018,160951,"STINGRAY, SOUTHERN",29,296,3,FALSE
2018,161186,"MORAY, GREEN",49,528.25,2,TRUE
2018,161237,"MORAY, GOLDENTAIL",6,82,1,TRUE
2018,166487,SEAHORSES,952,4474.5,6,FALSE
2018,166704,SCORPIONFISHES,3071.68,6098.69,17,FALSE
2018,167687,"BASS, BLACK SEA",186491.28,244115.288,37,FALSE
2018,167690,"BASS, BANK SEA",604.9,775.9,2,TRUE
2018,167691,"BASS, ROCK SEA",8872.42,10579.5,4,FALSE
2018,167696,"HIND, ROCK",307.03,758.32,20,FALSE
2018,167698,"HIND, SPECKLED",71526.18000000001,296042.69,37,FALSE
2018,167699,"GROUPER, YELLOWEDGE",759924.23,3304085.98,42,FALSE
2018,167700,"HIND, RED",951.69,3824.93,14,FALSE
2018,167702,"GROUPER, RED",2749079.16,11146191.48,90,FALSE
2018,167703,"GROUPER, MISTY",567.22,440.7,5,FALSE
2018,167704,"GROUPER, WARSAW",40968.13,146941.47,41,FALSE
2018,167705,"GROUPER, SNOWY",104156.49,432214.02,47,FALSE
2018,167740,"GROUPER, CONEY",4.72,16.6,2,TRUE
2018,167744,"GROUPER, MARBLED",698.5600000000001,2022,3,FALSE
2018,167759,"GROUPER, GAG",579566.09,2779848.52,93,FALSE
2018,167760,"GROUPER, BLACK",39858.87,187038.31,47,FALSE
2018,167762,"GROUPER, YELLOWMOUTH",276,896.93,4,FALSE
2018,167763,SCAMP,168197.35,757644.71,92,FALSE
2018,167764,"GROUPER, YELLOWFIN",609.82,1989.3,7,FALSE
2018,167806,"HAMLET, BUTTER",20,83.8,4,FALSE
2018,167852,"BASS, LANTERN",8,22,2,TRUE
2018,167860,"BASS, HARLEQUIN",9,27,1,TRUE
2018,167861,"BASS, CHALK",2,4,1,TRUE
2018,168178,BIGEYE,1427.16,810.4,8,FALSE
2018,168181,"SNAPPER, GLASSEYE",16,72,2,TRUE
2018,168204,FLAMEFISH,231,302,7,FALSE
2018,168541,"TILEFISH, BLACKLINE",10.48,25.740000000000002,2,TRUE
2018,168543,"TILEFISH, BLUELINE",75905.22,129254.26,38,FALSE
2018,168544,"TILEFISH, GOLDFACE",962.08,1822.2,3,FALSE
2018,168546,"TILEFISH, GOLDEN",324393.37,878758.9400000001,29,FALSE
2018,168548,"TILEFISH, SAND",172.48000000000002,252.79,5,FALSE
2018,168566,COBIA,40968.22,141077.84,100,FALSE
2018,168602,"POMPANO, AFRICAN",2387.79,6161.01,29,FALSE
2018,168607,"JACK, YELLOW",2600.6,2922.65,13,FALSE
2018,168609,"JACK, CREVALLE",289950.26,233866.19,58,FALSE
2018,168610,"JACK, HORSE-EYE",105,151,2,TRUE
2018,168612,"RUNNER, BLUE",101891.13,62149.19,58,FALSE
2018,168613,"JACK, BLACK",178.56,306.9,2,TRUE
2018,168615,"JACK, BAR",59101.27,68931.817,38,FALSE
2018,168689,"AMBERJACK, GREATER",325840.79,587149.67,64,FALSE
2018,168690,"AMBERJACK, LESSER",2618.32,3939.34,13,FALSE
2018,168691,"JACK, ALMACO",20080.14,30096.02,46,FALSE
2018,168693,"RUDDERFISH, BANDED",6927.34,5911.52,19,FALSE
2018,168738,"RUNNER, RAINBOW",129.84,187.25,5,FALSE
2018,168791,DOLPHIN,21348.3,52354.37,47,FALSE
2018,168847,"SNAPPER, CUBERA",1355.32,2756.008,19,FALSE
2018,168848,"SNAPPER, GRAY",111893.46,337935.403,118,FALSE
2018,168849,"SNAPPER, MUTTON",138751.77,372085.88,57,FALSE
2018,168850,SCHOOLMASTER,24.419999999999998,47.25,2,TRUE
2018,168852,"SNAPPER, BLACKFIN",7924.54,25838.1,19,FALSE
2018,168853,"SNAPPER, RED",6847569.83,28967497.922000002,118,FALSE
2018,168857,"SNAPPER, DOG",1096.68,1278.04,10,FALSE
2018,168858,"SNAPPER, MAHOGANY",89.91,162.75,3,FALSE
2018,168860,"SNAPPER, LANE",26435.36,72099.08,97,FALSE
2018,168861,"SNAPPER, SILK",42858.020000000004,154094.38,40,FALSE
2018,168899,"SNAPPER, BLACK",2725.05,8570.53,4,FALSE
2018,168902,"SNAPPER, QUEEN",6459.71,24307.75,25,FALSE
2018,168907,"SNAPPER, YELLOWTAIL",532941.99,1752815.09,79,FALSE
2018,168909,"SNAPPER, VERMILION",1399415.77,3994353.983,103,FALSE
2018,168913,WENCHMAN,43835.13,26793.45,9,FALSE
2018,169007,TRIPLETAIL,6155.89,22455.84,49,FALSE
2018,169065,"GRUNT, FRENCH",98,437,3,FALSE
2018,169086,PORKFISH,282,1657.5,8,FALSE
2018,169183,"PORGY, LONGSPINE",237.54000000000002,306.75,1,TRUE
2018,169197,"PORGY, JOLTHEAD",16760.63,27296.02,47,FALSE
2018,169200,"PORGY, WHITEBONE",3198.28,6839.44,7,FALSE
2018,169201,"PORGY, KNOBBED",9289.22,10156.66,25,FALSE
2018,169207,"PORGY, RED",140760.09,203108.85,65,FALSE
2018,169290,"DRUM, RED",76518.64,185104.35,32,FALSE
2018,169314,JACKKNIFE-FISH,124,946,6,FALSE
2018,169421,"GOATFISH, SPOTTED",5,15,1,TRUE
2018,169539,"SPADEFISH, ATLANTIC",7664.55,4678.53,35,FALSE
2018,169556,"BUTTERFLYFISH, SPOTFIN",46,144.5,5,FALSE
2018,169558,"BUTTERFLYFISH, FOUREYE",53,158,6,FALSE
2018,169563,"BUTTERFLYFISH, BANDED",35,130,3,FALSE
2018,169623,"ANGELFISH, QUEEN",339,6660.1,7,FALSE
2018,169625,"BEAUTY, ROCK",80,505.25,6,FALSE
2018,169632,"ANGELFISH, GRAY",847,9293.8,9,FALSE
2018,169633,"ANGELFISH, FRENCH",179,4317,6,FALSE
2018,170046,"MAJOR, SERGEANT",3,4,1,TRUE
2018,170080,"CHROMIS, BLUE",151,476,5,FALSE
2018,170082,SUNSHINEFISH,214,691,2,TRUE
2018,170116,"DAMSELFISH, YELLOWTAIL",3,11,3,FALSE
2018,170484,"HOGFISH, SPANISH",18,95.75,3,FALSE
2018,170496,"WRASSE, CREOLE",2,4,1,TRUE
2018,170506,"WRASSE, YELLOWHEAD",1,14,1,TRUE
2018,170507,"WRASSE, CLOWN",4,16,1,TRUE
2018,170510,PUDDINGWIFE,4,11.05,3,FALSE
2018,170566,HOGFISH,11004.16,50817.735,33,FALSE
2018,170568,BLUEHEAD,86,270.2,8,FALSE
2018,170811,"PARROTFISH, BLUE",4,39,2,TRUE
2018,170812,"PARROTFISH, MIDNIGHT",2,50,1,TRUE
2018,170814,"PARROTFISH, RAINBOW",8,132,2,TRUE
2018,170815,"PARROTFISH, PRINCESS",1,3,1,TRUE
2018,170863,"PARROTFISH, REDBAND",10,20.5,4,FALSE
2018,170867,"PARROTFISH, STOPLIGHT",6,18,4,FALSE
2018,170928,"JAWFISH, YELLOWHEAD",45,174,2,TRUE
2018,170932,"JAWFISH, DUSKY",185,97,2,TRUE
2018,172252,"SURGEON, OCEAN",245,1533,5,FALSE
2018,172253,DOCTORFISH,7,13,2,TRUE
2018,172254,"TANG, BLUE",869,4985.8,9,FALSE
2018,172401,"TUNA, SKIPJACK",1060.63,1500,4,FALSE
2018,172402,"TUNA, LITTLE TUNNY",28035.3,23788.95,42,FALSE
2018,172419,"TUNA, ALBACORE",15039.37,11356,4,FALSE
2018,172421,"TUNA, BLUEFIN",7937.5,34653.5,4,FALSE
2018,172423,"TUNA, YELLOWFIN",888710.17,3530216.23,12,FALSE
2018,172427,"TUNA, BLACKFIN",15943.86,17562.22,36,FALSE
2018,172428,"TUNA, BIGEYE",20779.41,105852.17,10,FALSE
2018,172435,"MACKEREL, KING",2917124.97,5578669.7,70,FALSE
2018,172436,"MACKEREL, SPANISH",1150890.26,849415.85,92,FALSE
2018,172437,CERO,5100.95,3301.6,11,FALSE
2018,172451,WAHOO,45658.11,69163.54,36,FALSE
2018,172482,SWORDFISH,247676.75,643584.39,12,FALSE
2018,173134,"FILEFISH, SCRAWLED",9,105,4,FALSE
2018,173138,"TRIGGERFISH, GRAY",64655.05,130930.83,83,FALSE
2018,173139,"TRIGGERFISH, QUEEN",64.91,436.25,6,FALSE
2018,173157,"FILEFISH, WHITESPOTTED",40,20,1,TRUE
2018,173170,"TRIGGERFISH, OCEAN",407.5,1080.9,7,FALSE
2018,173245,"COWFISH, SCRAWLED",1377,1377.4,7,FALSE
2018,173246,"COWFISH, HONEYCOMBED",106,61,4,FALSE
2018,173320,"PUFFER, SHARPNOSE",59,76,7,FALSE
2018,173391,PORCUPINEFISH,128,563,3,FALSE
2018,181220,GRAYSBY,55.04,119.47,9,FALSE
2018,614740,"PARROTFISH, STRIPED",33,47.5,3,FALSE
2018,615345,BEAUGREGORY,3,11.5,2,TRUE
2018,615416,"DAMSELFISH, BICOLOR",7,21,1,TRUE
2018,636786,"GOBY,NEON",465,1225.75,4,FALSE
2018,646513,HIGH-HAT,579,795.25,9,FALSE
2018,650251,"BARRACUDA, GREAT",8649.35,11142.38,24,FALSE
2019,159924,"SHARK, MAKO, SHORTFIN",1868.73,1709,6,FALSE
2019,159977,"SHARK, NURSE",1758.1100000000001,989.85,3,FALSE
2019,160189,"SHARK, TIGER",74961.84,36425.49,5,FALSE
2019,160200,"SHARK, ATLANTIC SHARPNOSE",68530.56,41314.5,3,FALSE
2019,160230,"DOGFISH, SMOOTH",102.21000000000001,118.5,1,TRUE
2019,160275,"SHARK, BULL",100964.54000000001,49186.65,7,FALSE
2019,160289,"SHARK, SANDBAR",55723.71,27295.55,1,TRUE
2019,160304,"SHARK, BLACKNOSE",1144.51,1491.05,2,TRUE
2019,160310,"SHARK, SILKY",54.21,25.35,1,TRUE
2019,160318,"SHARK, BLACKTIP",261553.23,200031.7,10,FALSE
2019,160401,"SHARK, SPINNER",28533.01,23071.1,5,FALSE
2019,160409,"SHARK, FINETOOTH",139097,120392.55,3,FALSE
2019,160433,"SHARK, LEMON",51358.97,24243.25,4,FALSE
2019,160502,"SHARK, BONNETHEAD",18,4526,4,FALSE
2019,160515,"SHARK, HAMMERHEAD, GREAT",30390.36,16515.31,3,FALSE
2019,160951,"STINGRAY, SOUTHERN",18,5454,4,FALSE
2019,161186,"MORAY, GREEN",4,14,2,TRUE
2019,161237,"MORAY, GOLDENTAIL",15,163,1,TRUE
2019,161450,"EEL, GOLDSPOTTED",6,52,1,TRUE
2019,166487,SEAHORSES,60,759,8,FALSE
2019,166704,SCORPIONFISHES,3566.69,8669.75,20,FALSE
2019,167687,"BASS, BLACK SEA",130582.1,160424.06,33,FALSE
2019,167690,"BASS, BANK SEA",2090.6,1776,2,TRUE
2019,167691,"BASS, ROCK SEA",10234.14,10183.95,8,FALSE
2019,167696,"HIND, ROCK",311.94,1046.16,20,FALSE
2019,167698,"HIND, SPECKLED",77011.1,338830.11,42,FALSE
2019,167699,"GROUPER, YELLOWEDGE",984166.74,4759790.55,52,FALSE
2019,167700,"HIND, RED",9742.75,42595.04,26,FALSE
2019,167702,"GROUPER, RED",2364789.2800000003,10630060.28,97,FALSE
2019,167703,"GROUPER, MISTY",1544.59,455,6,FALSE
2019,167704,"GROUPER, WARSAW",39888.58,153891.23,36,FALSE
2019,167705,"GROUPER, SNOWY",110670.99,497177.5,53,FALSE
2019,167740,"GROUPER, CONEY",1.77,6,1,TRUE
2019,167744,"GROUPER, MARBLED",532.38,1566,6,FALSE
2019,167759,"GROUPER, GAG",626525.09,3224184.8798,97,FALSE
2019,167760,"GROUPER, BLACK",32449.83,154229.79,53,FALSE
2019,167762,"GROUPER, YELLOWMOUTH",218,847.15,7,FALSE
2019,167763,SCAMP,131108.03,622517.24,89,FALSE
2019,167764,"GROUPER, YELLOWFIN",1102.12,4184.75,5,FALSE
2019,167806,"HAMLET, BUTTER",10,33,3,FALSE
2019,168178,BIGEYE,173.56,229.3,8,FALSE
2019,168204,FLAMEFISH,201,300.9,6,FALSE
2019,168541,"TILEFISH, BLACKLINE",76.72000000000001,306,2,TRUE
2019,168543,"TILEFISH, BLUELINE",145143.63,265613.33,40,FALSE
2019,168544,"TILEFISH, GOLDFACE",275.84,780.75,6,FALSE
2019,168546,"TILEFISH, GOLDEN",329892.37,975055.64,32,FALSE
2019,168548,"TILEFISH, SAND",128.24,177.13,11,FALSE
2019,168566,COBIA,43022.75,164266.865,108,FALSE
2019,168602,"POMPANO, AFRICAN",2328.7,7330.07,28,FALSE
2019,168607,"JACK, YELLOW",3752.2,4406.91,13,FALSE
2019,168609,"JACK, CREVALLE",314054.52,260874.02000000002,66,FALSE
2019,168610,"JACK, HORSE-EYE",196,69.1,4,FALSE
2019,168612,"RUNNER, BLUE",96025.14,56658.23,56,FALSE
2019,168613,"JACK, BLACK",52.760000000000005,88.1,3,FALSE
2019,168615,"JACK, BAR",172185.91,164536.76,44,FALSE
2019,168689,"AMBERJACK, GREATER",361238.75,659462.95,74,FALSE
2019,168690,"AMBERJACK, LESSER",1945.41,3514.2000000000003,14,FALSE
2019,168691,"JACK, ALMACO",29186.06,50417.7668,61,FALSE
2019,168693,"RUDDERFISH, BANDED",9435.94,8134.74,22,FALSE
2019,168738,"RUNNER, RAINBOW",174.64000000000001,225.1,9,FALSE
2019,168791,DOLPHIN,37095,77185.19,52,FALSE
2019,168847,"SNAPPER, CUBERA",1647.78,4299.71,19,FALSE
2019,168848,"SNAPPER, GRAY",114162.62,370578.237,114,FALSE
2019,168849,"SNAPPER, MUTTON",59199.75,171002.785,49,FALSE
2019,168850,SCHOOLMASTER,56.94,131.05,4,FALSE
2019,168852,"SNAPPER, BLACKFIN",4849.68,14196.55,24,FALSE
2019,168853,"SNAPPER, RED",7506936.66,32181472.754,118,FALSE
2019,168857,"SNAPPER, DOG",230.1,575.3,8,FALSE
2019,168858,"SNAPPER, MAHOGANY",25.53,78.5,3,FALSE
2019,168860,"SNAPPER, LANE",24299.99,64468.7331,96,FALSE
2019,168861,"SNAPPER, SILK",31992.5,113245.83,48,FALSE
2019,168899,"SNAPPER, BLACK",368.52000000000004,953.25,4,FALSE
2019,168902,"SNAPPER, QUEEN",16439.170000000002,65320.33,26,FALSE
2019,168907,"SNAPPER, YELLOWTAIL",490576.78,1495125.2357,74,FALSE
2019,168909,"SNAPPER, VERMILION",1306418.85,3809334.3157,113,FALSE
2019,168913,WENCHMAN,1136.53,705,7,FALSE
2019,169007,TRIPLETAIL,12909.96,48839.14,44,FALSE
2019,169065,"GRUNT, FRENCH",15,45,1,TRUE
2019,169086,PORKFISH,1004,2527.95,13,FALSE
2019,169183,"PORGY, LONGSPINE",55.059999999999995,85.2,1,TRUE
2019,169197,"PORGY, JOLTHEAD",12924.66,26428.483,40,FALSE
2019,169200,"PORGY, WHITEBONE",1315.32,3098.1,8,FALSE
2019,169201,"PORGY, KNOBBED",1950.77,2740.601,25,FALSE
2019,169207,"PORGY, RED",142342.07,215243.212,74,FALSE
2019,169290,"DRUM, RED",76229.14,193558.31,24,FALSE
2019,169314,JACKKNIFE-FISH,177,1623,6,FALSE
2019,169408,"GOATFISH, YELLOW",5,25,1,TRUE
2019,169421,"GOATFISH, SPOTTED",2,20,1,TRUE
2019,169539,"SPADEFISH, ATLANTIC",7086.3,6883.47,39,FALSE
2019,169556,"BUTTERFLYFISH, SPOTFIN",24,82,4,FALSE
2019,169558,"BUTTERFLYFISH, FOUREYE",40,91,4,FALSE
2019,169563,"BUTTERFLYFISH, BANDED",7,33.5,3,FALSE
2019,169593,"BUTTERFLYFISH, LONGSNOUT",2,16,1,TRUE
2019,169611,CHERUBFISH,4,20,2,TRUE
2019,169623,"ANGELFISH, QUEEN",412,10006.2,13,FALSE
2019,169625,"BEAUTY, ROCK",33,223,5,FALSE
2019,169632,"ANGELFISH, GRAY",1005,13280.8,15,FALSE
2019,169633,"ANGELFISH, FRENCH",304,12100.1,13,FALSE
2019,170046,"MAJOR, SERGEANT",12,14.5,2,TRUE
2019,170080,"CHROMIS, BLUE",160,366,2,TRUE
2019,170082,SUNSHINEFISH,179,281,2,TRUE
2019,170116,"DAMSELFISH, YELLOWTAIL",1,10,1,TRUE
2019,170484,"HOGFISH, SPANISH",8,46.75,3,FALSE
2019,170496,"WRASSE, CREOLE",33,24,2,TRUE
2019,170566,HOGFISH,10595.27,52835.96,31,FALSE
2019,170568,BLUEHEAD,6,18,2,TRUE
2019,170811,"PARROTFISH, BLUE",21,620,1,TRUE
2019,170812,"PARROTFISH, MIDNIGHT",3,80,1,TRUE
2019,170814,"PARROTFISH, RAINBOW",36,905,2,TRUE
2019,170815,"PARROTFISH, PRINCESS",2,23,2,TRUE
2019,170863,"PARROTFISH, REDBAND",1,2,1,TRUE
2019,170867,"PARROTFISH, STOPLIGHT",5,32,2,TRUE
2019,170928,"JAWFISH, YELLOWHEAD",148,269,2,TRUE
2019,170932,"JAWFISH, DUSKY",142,71,1,TRUE
2019,172252,"SURGEON, OCEAN",20,108.75,4,FALSE
2019,172253,DOCTORFISH,5,12.5,1,TRUE
2019,172254,"TANG, BLUE",338,1771.7,7,FALSE
2019,172401,"TUNA, SKIPJACK",183.6,127.5,2,TRUE
2019,172402,"TUNA, LITTLE TUNNY",32220.82,30616.65,48,FALSE
2019,172419,"TUNA, ALBACORE",15205.890000000001,11433,3,FALSE
2019,172421,"TUNA, BLUEFIN",4608.75,16624.23,3,FALSE
2019,172423,"TUNA, YELLOWFIN",551773.39,2294358.09,14,FALSE
2019,172427,"TUNA, BLACKFIN",58923,97571.842,45,FALSE
2019,172428,"TUNA, BIGEYE",5256.25,27758.75,5,FALSE
2019,172435,"MACKEREL, KING",2635226.2800000003,5248809.15,69,FALSE
2019,172436,"MACKEREL, SPANISH",895490.39,772042.99,84,FALSE
2019,172437,CERO,928.4,2840.93,7,FALSE
2019,172451,WAHOO,22416.66,39305.16,33,FALSE
2019,172482,SWORDFISH,230940.21,565200.45,16,FALSE
2019,173134,"FILEFISH, SCRAWLED",18,196,2,TRUE
2019,173138,"TRIGGERFISH, GRAY",62373.020000000004,135785.275,83,FALSE
2019,173139,"TRIGGERFISH, QUEEN",43.68,88.25,3,FALSE
2019,173170,"TRIGGERFISH, OCEAN",82.08,141.7,4,FALSE
2019,173245,"COWFISH, SCRAWLED",1294,2225.1,6,FALSE
2019,173246,"COWFISH, HONEYCOMBED",344,500,3,FALSE
2019,173320,"PUFFER, SHARPNOSE",60,197,6,FALSE
2019,173391,PORCUPINEFISH,73,437,5,FALSE
2019,181220,GRAYSBY,59.19,195.29,9,FALSE
2019,614740,"PARROTFISH, STRIPED",20,36.2,2,TRUE
2019,615345,BEAUGREGORY,13,13,1,TRUE
2019,636786,"GOBY,NEON",274,616.25,4,FALSE
2019,646513,HIGH-HAT,379,590,9,FALSE
2019,650251,"BARRACUDA, GREAT",6593.33,10072.9422,37,FALSE
2020,159924,"SHARK, MAKO, SHORTFIN",941.03,987,3,FALSE
2020,159977,"SHARK, NURSE",13100.36,9910.15,2,TRUE
2020,160189,"SHARK, TIGER",74831.83,46026.39,4,FALSE
2020,160200,"SHARK, ATLANTIC SHARPNOSE",66605.81,40433.23,4,FALSE
2020,160234,"SHARK, SMOOTHHOUND, FLORIDA",175,192.5,1,TRUE
2020,160275,"SHARK, BULL",284171.51,165248.89,8,FALSE
2020,160289,"SHARK, SANDBAR",39413.450000000004,32104.15,1,TRUE
2020,160310,"SHARK, SILKY",2.7800000000000002,0.8,1,TRUE
2020,160318,"SHARK, BLACKTIP",726446.27,448640,8,FALSE
2020,160401,"SHARK, SPINNER",49566.35,34494.35,5,FALSE
2020,160409,"SHARK, FINETOOTH",132156,115336.55,2,TRUE
2020,160424,"SHARK, BLUE",4200.58,2151.35,2,TRUE
2020,160433,"SHARK, LEMON",57924.93,34702.9,6,FALSE
2020,160502,"SHARK, BONNETHEAD",14,7800,2,TRUE
2020,160515,"SHARK, HAMMERHEAD, GREAT",14642.44,12102,3,FALSE
2020,160951,"STINGRAY, SOUTHERN",92,526,2,TRUE
2020,161186,"MORAY, GREEN",7,681,3,FALSE
2020,166211,"SOLDIERFISH, BLACKBAR",1,25,1,TRUE
2020,166487,SEAHORSES,35,439.3,4,FALSE
2020,166704,SCORPIONFISHES,2321.52,5432.75,16,FALSE
2020,167687,"BASS, BLACK SEA",81343.96,117181.31,30,FALSE
2020,167690,"BASS, BANK SEA",677.96,723,3,FALSE
2020,167691,"BASS, ROCK SEA",10914.7,11863.2,6,FALSE
2020,167696,"HIND, ROCK",408.27,1331.838,22,FALSE
2020,167698,"HIND, SPECKLED",42876.770000000004,183555.33000000002,37,FALSE
2020,167699,"GROUPER, YELLOWEDGE",709701.42,3447134.97,41,FALSE
2020,167700,"HIND, RED",410.86,1240.09,24,FALSE
2020,167702,"GROUPER, RED",2484731.29,12023000.244,89,FALSE
2020,167703,"GROUPER, MISTY",102.07000000000001,456.43,4,FALSE
2020,167704,"GROUPER, WARSAW",26527.93,93046.988,36,FALSE
2020,167705,"GROUPER, SNOWY",105746.89,499829.59,38,FALSE
2020,167740,"GROUPER, CONEY",38.94,183,2,TRUE
2020,167744,"GROUPER, MARBLED",578.2,1754.25,5,FALSE
2020,167759,"GROUPER, GAG",509248.87,2827145.854,91,FALSE
2020,167760,"GROUPER, BLACK",27760.49,150411.23,45,FALSE
2020,167762,"GROUPER, YELLOWMOUTH",206.27,826.7,4,FALSE
2020,167763,SCAMP,124864.6,660602.782,85,FALSE
2020,167764,"GROUPER, YELLOWFIN",339.84000000000003,1284.5,5,FALSE
2020,167806,"HAMLET, BUTTER",43,117.3,6,FALSE
2020,167852,"BASS, LANTERN",3,6.7,2,TRUE
2020,167859,TOBACCOFISH,1,2,1,TRUE
2020,167860,"BASS, HARLEQUIN",6,11,1,TRUE
2020,168178,BIGEYE,111.48,125.2,6,FALSE
2020,168204,FLAMEFISH,303,620.7,9,FALSE
2020,168541,"TILEFISH, BLACKLINE",113.12,201,4,FALSE
2020,168543,"TILEFISH, BLUELINE",102352.46,190137.9068,31,FALSE
2020,168544,"TILEFISH, GOLDFACE",71.79,127.202,4,FALSE
2020,168546,"TILEFISH, GOLDEN",275902.93,797793.82,30,FALSE
2020,168548,"TILEFISH, SAND",161.05,240.786,7,FALSE
2020,168566,COBIA,34937.53,124284.49,90,FALSE
2020,168602,"POMPANO, AFRICAN",2663.27,9544.17,21,FALSE
2020,168607,"JACK, YELLOW",2012.6000000000001,3479.15,10,FALSE
2020,168609,"JACK, CREVALLE",340279.53,262384.98,61,FALSE
2020,168610,"JACK, HORSE-EYE",101.94,156.58,6,FALSE
2020,168612,"RUNNER, BLUE",33758,24378.09,42,FALSE
2020,168613,"JACK, BLACK",39.52,47.5,1,TRUE
2020,168615,"JACK, BAR",53112.06,65440.83,42,FALSE
2020,168689,"AMBERJACK, GREATER",311484.43,606098.526,76,FALSE
2020,168690,"AMBERJACK, LESSER",2306.4,4906.2,17,FALSE
2020,168691,"JACK, ALMACO",35243.63,58140.72,53,FALSE
2020,168693,"RUDDERFISH, BANDED",14142.92,10762.37,25,FALSE
2020,168738,"RUNNER, RAINBOW",153.92,313.75,4,FALSE
2020,168791,DOLPHIN,6032.39,12786.73,45,FALSE
2020,168847,"SNAPPER, CUBERA",1817.94,5964.4,18,FALSE
2020,168848,"SNAPPER, GRAY",87635.13,285660.18,107,FALSE
2020,168849,"SNAPPER, MUTTON",59665.66,181710.36000000002,44,FALSE
2020,168850,SCHOOLMASTER,74.05,147.53,4,FALSE
2020,168852,"SNAPPER, BLACKFIN",7316.43,25259.58,15,FALSE
2020,168853,"SNAPPER, RED",7286593.93,30970775.7,116,FALSE
2020,168857,"SNAPPER, DOG",177.44,463.01,9,FALSE
2020,168858,"SNAPPER, MAHOGANY",160.18,340.2,4,FALSE
2020,168860,"SNAPPER, LANE",23243.99,62252.33,91,FALSE
2020,168861,"SNAPPER, SILK",30736.920000000002,123189.956,40,FALSE
2020,168899,"SNAPPER, BLACK",1015.19,3211.88,5,FALSE
2020,168902,"SNAPPER, QUEEN",20767.28,80841.7,25,FALSE
2020,168907,"SNAPPER, YELLOWTAIL",211741.33000000002,631243.74,60,FALSE
2020,168909,"SNAPPER, VERMILION",838818.38,2575916.52,98,FALSE
2020,168913,WENCHMAN,93336.8,82712.95,5,FALSE
2020,169007,TRIPLETAIL,14887,59031.13,28,FALSE
2020,169058,TOMTATE,1,1,1,TRUE
2020,169067,COTTONWICK,2,2,1,TRUE
2020,169086,PORKFISH,465,1808.35,8,FALSE
2020,169183,"PORGY, LONGSPINE",13.32,18,1,TRUE
2020,169197,"PORGY, JOLTHEAD",12394.76,24875.8844,38,FALSE
2020,169200,"PORGY, WHITEBONE",2768,4071.5,3,FALSE
2020,169201,"PORGY, KNOBBED",2585.51,4629.75,21,FALSE
2020,169207,"PORGY, RED",124485.02,188326.043,72,FALSE
2020,169290,"DRUM, RED",55133.74,144262.26,29,FALSE
2020,169314,JACKKNIFE-FISH,196,1601.5,7,FALSE
2020,169421,"GOATFISH, SPOTTED",6,24.75,2,TRUE
2020,169539,"SPADEFISH, ATLANTIC",4101.9,2960.67,26,FALSE
2020,169556,"BUTTERFLYFISH, SPOTFIN",88,335.5,6,FALSE
2020,169558,"BUTTERFLYFISH, FOUREYE",306,974.25,9,FALSE
2020,169563,"BUTTERFLYFISH, BANDED",6,15,3,FALSE
2020,169611,CHERUBFISH,5,87,2,TRUE
2020,169623,"ANGELFISH, QUEEN",894,16978.9,13,FALSE
2020,169625,"BEAUTY, ROCK",140,847,5,FALSE
2020,169632,"ANGELFISH, GRAY",1130,13526,10,FALSE
2020,169633,"ANGELFISH, FRENCH",162,3555.2,10,FALSE
2020,170046,"MAJOR, SERGEANT",34,40.5,2,TRUE
2020,170080,"CHROMIS, BLUE",74,296.6,5,FALSE
2020,170082,SUNSHINEFISH,6,12,2,TRUE
2020,170224,"HAWKFISH, REDSPOTTED",6,22,2,TRUE
